Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
PHL,Any Gender,Finance,CXO,1001-5000 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,1001-5000 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,CXO,501-1000 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,CXO,501-1000 employees,Any Age Range,connected to any,380
PHL,Any Gender,Finance,CXO,501-1000 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,CXO,501-1000 employees,55+,connected to any,0
PHL,Any Gender,Finance,CXO,501-1000 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,CXO,501-1000 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,CXO,501-1000 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,CXO,501-1000 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,CXO,501-1000 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,501-1000 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,CXO,201-500 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,CXO,201-500 employees,Any Age Range,connected to any,340
PHL,Any Gender,Finance,CXO,201-500 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,CXO,201-500 employees,55+,connected to any,0
PHL,Any Gender,Finance,CXO,201-500 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,CXO,201-500 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,CXO,201-500 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,CXO,201-500 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,CXO,201-500 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,201-500 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,CXO,51-200 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,CXO,51-200 employees,Any Age Range,connected to any,540
PHL,Any Gender,Finance,CXO,51-200 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,CXO,51-200 employees,55+,connected to any,0
PHL,Any Gender,Finance,CXO,51-200 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,CXO,51-200 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,CXO,51-200 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,CXO,51-200 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,CXO,51-200 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,51-200 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,CXO,11-50 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,CXO,11-50 employees,Any Age Range,connected to any,740
PHL,Any Gender,Finance,CXO,11-50 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,CXO,11-50 employees,55+,connected to any,0
PHL,Any Gender,Finance,CXO,11-50 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,CXO,11-50 employees,35 to 54,connected to any,320
PHL,Any Gender,Finance,CXO,11-50 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,CXO,11-50 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,CXO,11-50 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,11-50 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,CXO,2-10 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,CXO,2-10 employees,Any Age Range,connected to any,590
PHL,Any Gender,Finance,CXO,2-10 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,CXO,2-10 employees,55+,connected to any,0
PHL,Any Gender,Finance,CXO,2-10 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,CXO,2-10 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,CXO,2-10 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,CXO,2-10 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,CXO,2-10 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,2-10 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,CXO,Myself Only,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,CXO,Myself Only,Any Age Range,connected to any,0
PHL,Any Gender,Finance,CXO,Myself Only,55+,connected to big companies,0
PHL,Any Gender,Finance,CXO,Myself Only,55+,connected to any,0
PHL,Any Gender,Finance,CXO,Myself Only,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,CXO,Myself Only,35 to 54,connected to any,0
PHL,Any Gender,Finance,CXO,Myself Only,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,CXO,Myself Only,25 to 34,connected to any,0
PHL,Any Gender,Finance,CXO,Myself Only,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,CXO,Myself Only,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,Any Company Size,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,Any Company Size,Any Age Range,connected to any,8300
PHL,Any Gender,Finance,VP,Any Company Size,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,Any Company Size,55+,connected to any,940
PHL,Any Gender,Finance,VP,Any Company Size,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,Any Company Size,35 to 54,connected to any,3800
PHL,Any Gender,Finance,VP,Any Company Size,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,Any Company Size,25 to 34,connected to any,3100
PHL,Any Gender,Finance,VP,Any Company Size,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,Any Company Size,18 to 24,connected to any,400
PHL,Any Gender,Finance,VP,"10,001+ employees",Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,"10,001+ employees",Any Age Range,connected to any,2700
PHL,Any Gender,Finance,VP,"10,001+ employees",55+,connected to big companies,0
PHL,Any Gender,Finance,VP,"10,001+ employees",55+,connected to any,0
PHL,Any Gender,Finance,VP,"10,001+ employees",35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,"10,001+ employees",35 to 54,connected to any,1500
PHL,Any Gender,Finance,VP,"10,001+ employees",25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,"10,001+ employees",25 to 34,connected to any,840
PHL,Any Gender,Finance,VP,"10,001+ employees",18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,"10,001+ employees",18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",Any Age Range,connected to any,490
PHL,Any Gender,Finance,VP,"5001-10,000 employees",55+,connected to big companies,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",55+,connected to any,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",35 to 54,connected to any,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,"5001-10,000 employees",18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,1001-5000 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,1001-5000 employees,Any Age Range,connected to any,1400
PHL,Any Gender,Finance,VP,1001-5000 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,1001-5000 employees,55+,connected to any,0
PHL,Any Gender,Finance,VP,1001-5000 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,1001-5000 employees,35 to 54,connected to any,660
PHL,Any Gender,Finance,VP,1001-5000 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,1001-5000 employees,25 to 34,connected to any,470
PHL,Any Gender,Finance,VP,1001-5000 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,1001-5000 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,501-1000 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,501-1000 employees,Any Age Range,connected to any,570
PHL,Any Gender,Finance,VP,501-1000 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,501-1000 employees,55+,connected to any,0
PHL,Any Gender,Finance,VP,501-1000 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,501-1000 employees,35 to 54,connected to any,310
PHL,Any Gender,Finance,VP,501-1000 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,501-1000 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,501-1000 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,501-1000 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,201-500 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,201-500 employees,Any Age Range,connected to any,390
PHL,Any Gender,Finance,VP,201-500 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,201-500 employees,55+,connected to any,0
PHL,Any Gender,Finance,VP,201-500 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,201-500 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,VP,201-500 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,201-500 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,201-500 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,201-500 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,51-200 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,51-200 employees,Any Age Range,connected to any,590
PHL,Any Gender,Finance,VP,51-200 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,51-200 employees,55+,connected to any,0
PHL,Any Gender,Finance,VP,51-200 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,51-200 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,VP,51-200 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,51-200 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,51-200 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,51-200 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,11-50 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,11-50 employees,Any Age Range,connected to any,610
PHL,Any Gender,Finance,VP,11-50 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,11-50 employees,55+,connected to any,0
PHL,Any Gender,Finance,VP,11-50 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,11-50 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,VP,11-50 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,11-50 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,11-50 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,11-50 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,2-10 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,2-10 employees,Any Age Range,connected to any,460
PHL,Any Gender,Finance,VP,2-10 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,2-10 employees,55+,connected to any,0
PHL,Any Gender,Finance,VP,2-10 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,2-10 employees,35 to 54,connected to any,0
PHL,Any Gender,Finance,VP,2-10 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,2-10 employees,25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,2-10 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,2-10 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,VP,Myself Only,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,VP,Myself Only,Any Age Range,connected to any,0
PHL,Any Gender,Finance,VP,Myself Only,55+,connected to big companies,0
PHL,Any Gender,Finance,VP,Myself Only,55+,connected to any,0
PHL,Any Gender,Finance,VP,Myself Only,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,VP,Myself Only,35 to 54,connected to any,0
PHL,Any Gender,Finance,VP,Myself Only,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,VP,Myself Only,25 to 34,connected to any,0
PHL,Any Gender,Finance,VP,Myself Only,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,VP,Myself Only,18 to 24,connected to any,0
PHL,Any Gender,Finance,Director,Any Company Size,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,Director,Any Company Size,Any Age Range,connected to any,16000
PHL,Any Gender,Finance,Director,Any Company Size,55+,connected to big companies,0
PHL,Any Gender,Finance,Director,Any Company Size,55+,connected to any,1200
PHL,Any Gender,Finance,Director,Any Company Size,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,Director,Any Company Size,35 to 54,connected to any,7200
PHL,Any Gender,Finance,Director,Any Company Size,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,Director,Any Company Size,25 to 34,connected to any,6800
PHL,Any Gender,Finance,Director,Any Company Size,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,Director,Any Company Size,18 to 24,connected to any,1000
PHL,Any Gender,Finance,Director,"10,001+ employees",Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,Director,"10,001+ employees",Any Age Range,connected to any,4300
PHL,Any Gender,Finance,Director,"10,001+ employees",55+,connected to big companies,0
PHL,Any Gender,Finance,Director,"10,001+ employees",55+,connected to any,0
PHL,Any Gender,Finance,Director,"10,001+ employees",35 to 54,connected to big companies,0
PHL,Any Gender,Finance,Director,"10,001+ employees",35 to 54,connected to any,2200
PHL,Any Gender,Finance,Director,"10,001+ employees",25 to 34,connected to big companies,0
PHL,Any Gender,Finance,Director,"10,001+ employees",25 to 34,connected to any,1500
PHL,Any Gender,Finance,Director,"10,001+ employees",18 to 24,connected to big companies,0
PHL,Any Gender,Finance,Director,"10,001+ employees",18 to 24,connected to any,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",Any Age Range,connected to any,1800
PHL,Any Gender,Finance,Director,"5001-10,000 employees",55+,connected to big companies,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",55+,connected to any,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",35 to 54,connected to big companies,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",35 to 54,connected to any,780
PHL,Any Gender,Finance,Director,"5001-10,000 employees",25 to 34,connected to big companies,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",25 to 34,connected to any,690
PHL,Any Gender,Finance,Director,"5001-10,000 employees",18 to 24,connected to big companies,0
PHL,Any Gender,Finance,Director,"5001-10,000 employees",18 to 24,connected to any,0
PHL,Any Gender,Finance,Director,1001-5000 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,Director,1001-5000 employees,Any Age Range,connected to any,3300
PHL,Any Gender,Finance,Director,1001-5000 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,Director,1001-5000 employees,55+,connected to any,0
PHL,Any Gender,Finance,Director,1001-5000 employees,35 to 54,connected to big companies,0
PHL,Any Gender,Finance,Director,1001-5000 employees,35 to 54,connected to any,1600
PHL,Any Gender,Finance,Director,1001-5000 employees,25 to 34,connected to big companies,0
PHL,Any Gender,Finance,Director,1001-5000 employees,25 to 34,connected to any,1300
PHL,Any Gender,Finance,Director,1001-5000 employees,18 to 24,connected to big companies,0
PHL,Any Gender,Finance,Director,1001-5000 employees,18 to 24,connected to any,0
PHL,Any Gender,Finance,Director,501-1000 employees,Any Age Range,connected to big companies,0
PHL,Any Gender,Finance,Director,501-1000 employees,Any Age Range,connected to any,1400
PHL,Any Gender,Finance,Director,501-1000 employees,55+,connected to big companies,0
PHL,Any Gender,Finance,Director,501-1000 employees,55+,connected to any,0
PHL,Any Gender,Finance,Director,501-1000 employees,35 to 54,connected to big companies,0
